26997.8 1.00001852003 1.00001852003 1
14866.0 1.81611058792 0.908055293959 2
9924.1 2.72047843129 0.906826143765 3
7484.6 3.60718007642 0.901795019106 4
7317.5 3.68955244277 0.737910488555 5
7149.2 3.77640854921 0.629401424868 6
6988.0 3.8635231826 0.551931883228 7
6963.4 3.87717207111 0.484646508889 8
